subject,age,gender,sound,level,sequence,trial,item,time
16,28,M,a,on,ab,1,10,2.151
16,28,M,a,on,ab,2,1,2.982
16,28,M,a,on,ab,2,2,1.360
16,28,M,a,on,ab,2,3,1.023
16,28,M,a,on,ab,2,4,1.877
16,28,M,a,on,ab,2,5,6.290
16,28,M,a,on,ab,2,6,3.205
16,28,M,a,on,ab,2,7,2.373
16,28,M,a,on,ab,2,8,2.081
16,28,M,a,on,ab,2,9,1.680
16,28,M,a,on,ab,2,10,1.551
16,28,M,a,on,ab,3,1,2.031
16,28,M,a,on,ab,3,2,1.359
16,28,M,a,on,ab,3,3,1.424
16,28,M,a,on,ab,3,4,2.769
16,28,M,a,on,ab,3,5,2.279
16,28,M,a,on,ab,3,6,2.412
16,28,M,a,on,ab,3,7,2.081
16,28,M,a,on,ab,3,8,1.215
16,28,M,a,on,ab,3,9,2.658
16,28,M,a,on,ab,3,10,2.572
16,28,M,a,on,ab,4,1,2.181
16,28,M,a,on,ab,4,2,1.424
16,28,M,a,on,ab,4,3,1.583
16,28,M,a,on,ab,4,4,2.096
16,28,M,a,on,ab,4,5,1.553
16,28,M,a,on,ab,4,6,2.554
16,28,M,a,on,ab,4,7,1.503
16,28,M,a,on,ab,4,8,2.492
16,28,M,a,on,ab,4,9,1.887
16,28,M,a,on,ab,4,10,1.679
16,28,M,a,on,ab,5,1,2.677
16,28,M,a,on,ab,5,2,1.328
16,28,M,a,on,ab,5,3,1.391
16,28,M,a,on,ab,5,4,2.135
16,28,M,a,on,ab,5,5,2.026
16,28,M,a,on,ab,5,6,2.381
16,28,M,a,on,ab,5,7,2.096
16,28,M,a,on,ab,5,8,1.616
16,28,M,a,on,ab,5,9,3.150
16,28,M,a,on,ab,5,10,1.998
16,28,M,b,off,ab,1,1,1.339
16,28,M,b,off,ab,1,2,1.504
16,28,M,b,off,ab,1,3,1.088
16,28,M,b,off,ab,1,4,1.599
16,28,M,b,off,ab,1,5,1.280
16,28,M,b,off,ab,1,6,1.200
16,28,M,b,off,ab,1,7,1.185
16,28,M,b,off,ab,1,8,1.934
16,28,M,b,off,ab,1,9,1.359
16,28,M,b,off,ab,1,10,2.343
16,28,M,b,off,ab,2,1,2.308
16,28,M,b,off,ab,2,2,1.200
16,28,M,b,off,ab,2,3,0.992
16,28,M,b,off,ab,2,4,1.951
16,28,M,b,off,ab,2,5,1.136
16,28,M,b,off,ab,2,6,1.297
16,28,M,b,off,ab,2,7,0.927
16,28,M,b,off,ab,2,8,1.375
16,28,M,b,off,ab,2,9,1.071
16,28,M,b,off,ab,2,10,1.216
16,28,M,b,off,ab,3,1,1.581
16,28,M,b,off,ab,3,2,1.664
16,28,M,b,off,ab,3,3,1.359
16,28,M,b,off,ab,3,4,1.408
16,28,M,b,off,ab,3,5,0.976
16,28,M,b,off,ab,3,6,1.183
16,28,M,b,off,ab,3,7,1.200
16,28,M,b,off,ab,3,8,1.231
16,28,M,b,off,ab,3,9,1.184
16,28,M,b,off,ab,3,10,1.503
16,28,M,b,off,ab,4,1,1.917
16,28,M,b,off,ab,4,2,1.631
16,28,M,b,off,ab,4,3,1.295
16,28,M,b,off,ab,4,4,1.392
16,28,M,b,off,ab,4,5,1.823
16,28,M,b,off,ab,4,6,1.807
16,28,M,b,off,ab,4,7,1.439
16,28,M,b,off,ab,4,8,2.099
16,28,M,b,off,ab,4,9,1.949
16,28,M,b,off,ab,4,10,1.183
16,28,M,b,off,ab,5,1,2.116
16,28,M,b,off,ab,5,2,1.216
16,28,M,b,off,ab,5,3,0.993
16,28,M,b,off,ab,5,4,1.214
16,28,M,b,off,ab,5,5,1.136
16,28,M,b,off,ab,5,6,1.552
16,28,M,b,off,ab,5,7,3.008
16,28,M,b,off,ab,5,8,2.373
16,28,M,b,off,ab,5,9,1.328
16,28,M,b,off,ab,5,10,1.327
16,28,M,b,on,ab,1,1,2.079
16,28,M,b,on,ab,1,2,1.680
16,28,M,b,on,ab,1,3,1.279
16,28,M,b,on,ab,1,4,1.439
16,28,M,b,on,ab,1,5,1.584
16,28,M,b,on,ab,1,6,1.760
16,28,M,b,on,ab,1,7,1.808
16,28,M,b,on,ab,1,8,1.855
16,28,M,b,on,ab,1,9,1.360
16,28,M,b,on,ab,1,10,1.231
16,28,M,b,on,ab,2,1,2.029
16,28,M,b,on,ab,2,2,2.533
16,28,M,b,on,ab,2,3,2.375
16,28,M,b,on,ab,2,4,1.248
16,28,M,b,on,ab,2,5,1.391
16,28,M,b,on,ab,2,6,1.472
16,28,M,b,on,ab,2,7,1.247
16,28,M,b,on,ab,2,8,1.295
16,28,M,b,on,ab,2,9,7.057
16,28,M,b,on,ab,2,10,1.920
16,28,M,b,on,ab,3,1,1.735
16,28,M,b,on,ab,3,2,1.520
16,28,M,b,on,ab,3,3,2.413
16,28,M,b,on,ab,3,4,1.280
16,28,M,b,on,ab,3,5,1.776
16,28,M,b,on,ab,3,6,1.391
16,28,M,b,on,ab,3,7,1.392
16,28,M,b,on,ab,3,8,1.152
16,28,M,b,on,ab,3,9,2.223
16,28,M,b,on,ab,3,10,3.660
16,28,M,b,on,ab,4,1,2.710
16,28,M,b,on,ab,4,2,1.280
16,28,M,b,on,ab,4,3,2.310
16,28,M,b,on,ab,4,4,2.517
16,28,M,b,on,ab,4,5,2.795
16,28,M,b,on,ab,4,6,1.871
16,28,M,b,on,ab,4,7,1.359
16,28,M,b,on,ab,4,8,1.552
16,28,M,b,on,ab,4,9,2.438
16,28,M,b,on,ab,4,10,1.406
16,28,M,b,on,ab,5,1,2.015
16,28,M,b,on,ab,5,2,1.264
16,28,M,b,on,ab,5,3,1.903
16,28,M,b,on,ab,5,4,3.804
16,28,M,b,on,ab,5,5,1.917
16,28,M,b,on,ab,5,6,1.439
16,28,M,b,on,ab,5,7,1.536
16,28,M,b,on,ab,5,8,1.648
16,28,M,b,on,ab,5,9,1.456
16,28,M,b,on,ab,5,10,2.176
17,23,M,b,off,ba,1,1,1.118
17,23,M,b,off,ba,1,2,1.328
17,23,M,b,off,ba,1,3,2.255
17,23,M,b,off,ba,1,4,1.024
17,23,M,b,off,ba,1,5,1.184
17,23,M,b,off,ba,1,6,0.928
17,23,M,b,off,ba,1,7,1.456
17,23,M,b,off,ba,1,8,1.023
17,23,M,b,off,ba,1,9,1.312
17,23,M,b,off,ba,1,10,1.184
17,23,M,b,off,ba,2,1,1.222
17,23,M,b,off,ba,2,2,1.071
17,23,M,b,off,ba,2,3,1.088
17,23,M,b,off,ba,2,4,0.959
17,23,M,b,off,ba,2,5,1.152
17,23,M,b,off,ba,2,6,0.927
17,23,M,b,off,ba,2,7,1.199
17,23,M,b,off,ba,2,8,0.912
17,23,M,b,off,ba,2,9,0.896
17,23,M,b,off,ba,2,10,1.263
17,23,M,b,off,ba,3,1,1.419
17,23,M,b,off,ba,3,2,1.391
17,23,M,b,off,ba,3,3,1.119
17,23,M,b,off,ba,3,4,1.408
17,23,M,b,off,ba,3,5,0.911
17,23,M,b,off,ba,3,6,1.343
17,23,M,b,off,ba,3,7,1.615
17,23,M,b,off,ba,3,8,1.583
17,23,M,b,off,ba,3,9,1.360
17,23,M,b,off,ba,3,10,1.473
17,23,M,b,off,ba,4,1,1.147
17,23,M,b,off,ba,4,2,1.743
17,23,M,b,off,ba,4,3,1.871
17,23,M,b,off,ba,4,4,1.839
17,23,M,b,off,ba,4,5,1.280
17,23,M,b,off,ba,4,6,2.200
17,23,M,b,off,ba,4,7,1.441
17,23,M,b,off,ba,4,8,2.492
17,23,M,b,off,ba,4,9,2.597
17,23,M,b,off,ba,4,10,1.648
17,23,M,b,off,ba,5,1,1.384
17,23,M,b,off,ba,5,2,1.311
17,23,M,b,off,ba,5,3,2.081
17,23,M,b,off,ba,5,4,1.376
17,23,M,b,off,ba,5,5,1.167
17,23,M,b,off,ba,5,6,1.824
17,23,M,b,off,ba,5,7,1.439
17,23,M,b,off,ba,5,8,1.440
17,23,M,b,off,ba,5,9,1.952
17,23,M,b,off,ba,5,10,1.423
17,23,M,b,on,ba,1,1,1.722
17,23,M,b,on,ba,1,2,1.135
17,23,M,b,on,ba,1,3,1.057
17,23,M,b,on,ba,1,4,1.822
17,23,M,b,on,ba,1,5,1.312
17,23,M,b,on,ba,1,6,1.567
17,23,M,b,on,ba,1,7,3.089
17,23,M,b,on,ba,1,8,1.008
17,23,M,b,on,ba,1,9,1.056
17,23,M,b,on,ba,1,10,1.536
17,23,M,b,on,ba,2,1,1.212
17,23,M,b,on,ba,2,2,1.951
17,23,M,b,on,ba,2,3,1.376
17,23,M,b,on,ba,2,4,1.439
17,23,M,b,on,ba,2,5,2.065
17,23,M,b,on,ba,2,6,1.584
17,23,M,b,on,ba,2,7,1.456
17,23,M,b,on,ba,2,8,2.699
17,23,M,b,on,ba,2,9,1.184
17,23,M,b,on,ba,2,10,1.280
17,23,M,b,on,ba,3,1,1.170
17,23,M,b,on,ba,3,2,1.009
17,23,M,b,on,ba,3,3,0.847
17,23,M,b,on,ba,3,4,0.815
17,23,M,b,on,ba,3,5,1.600
17,23,M,b,on,ba,3,6,1.215
17,23,M,b,on,ba,3,7,1.440
17,23,M,b,on,ba,3,8,1.217
17,23,M,b,on,ba,3,9,1.342
17,23,M,b,on,ba,3,10,1.361
17,23,M,b,on,ba,4,1,2.035
17,23,M,b,on,ba,4,2,1.280
17,23,M,b,on,ba,4,3,1.279
17,23,M,b,on,ba,4,4,1.295
17,23,M,b,on,ba,4,5,0.832
17,23,M,b,on,ba,4,6,1.152
17,23,M,b,on,ba,4,7,1.183
17,23,M,b,on,ba,4,8,0.977
17,23,M,b,on,ba,4,9,1.359
17,23,M,b,on,ba,4,10,1.311
17,23,M,b,on,ba,5,1,1.154
17,23,M,b,on,ba,5,2,0.991
17,23,M,b,on,ba,5,3,1.151
17,23,M,b,on,ba,5,4,1.104
17,23,M,b,on,ba,5,5,0.911
17,23,M,b,on,ba,5,6,1.024
17,23,M,b,on,ba,5,7,0.880
17,23,M,b,on,ba,5,8,1.215
17,23,M,b,on,ba,5,9,1.168
17,23,M,b,on,ba,5,10,2.461
17,23,M,a,off,ba,1,1,1.050
17,23,M,a,off,ba,1,2,1.056
17,23,M,a,off,ba,1,3,0.816
17,23,M,a,off,ba,1,4,0.816
17,23,M,a,off,ba,1,5,1.599
17,23,M,a,off,ba,1,6,2.016
17,23,M,a,off,ba,1,7,1.280
17,23,M,a,off,ba,1,8,1.071
17,23,M,a,off,ba,1,9,1.184
17,23,M,a,off,ba,1,10,1.407
17,23,M,a,off,ba,2,1,1.678
17,23,M,a,off,ba,2,2,1.216
17,23,M,a,off,ba,2,3,1.375
17,23,M,a,off,ba,2,4,1.200
17,23,M,a,off,ba,2,5,1.103
17,23,M,a,off,ba,2,6,1.151
17,23,M,a,off,ba,2,7,1.409
17,23,M,a,off,ba,2,8,1.087
17,23,M,a,off,ba,2,9,1.327
17,23,M,a,off,ba,2,10,1.503
17,23,M,a,off,ba,3,1,1.778
17,23,M,a,off,ba,3,2,1.024
17,23,M,a,off,ba,3,3,1.072
17,23,M,a,off,ba,3,4,1.471
17,23,M,a,off,ba,3,5,0.896
17,23,M,a,off,ba,3,6,1.583
17,23,M,a,off,ba,3,7,1.071
17,23,M,a,off,ba,3,8,1.312
17,23,M,a,off,ba,3,9,0.943
17,23,M,a,off,ba,3,10,1.103
17,23,M,a,off,ba,4,1,1.244
17,23,M,a,off,ba,4,2,1.392
17,23,M,a,off,ba,4,3,1.950
17,23,M,a,off,ba,4,4,1.728
17,23,M,a,off,ba,4,5,1.600
17,23,M,a,off,ba,4,6,1.471
17,23,M,a,off,ba,4,7,1.040
17,23,M,a,off,ba,4,8,0.816
17,23,M,a,off,ba,4,9,1.104
17,23,M,a,off,ba,4,10,0.656
17,23,M,a,off,ba,5,1,0.935
17,23,M,a,off,ba,5,2,0.928
17,23,M,a,off,ba,5,3,0.737
17,23,M,a,off,ba,5,4,1.229
17,23,M,a,off,ba,5,5,1.025
17,23,M,a,off,ba,5,6,1.103
17,23,M,a,off,ba,5,7,0.735
17,23,M,a,off,ba,5,8,1.312
17,23,M,a,off,ba,5,9,0.863
17,23,M,a,off,ba,5,10,0.800
17,23,M,a,on,ba,1,1,1.776
17,23,M,a,on,ba,1,2,1.456
17,23,M,a,on,ba,1,3,0.896
17,23,M,a,on,ba,1,4,1.647
17,23,M,a,on,ba,1,5,1.408
17,23,M,a,on,ba,1,6,1.297
17,23,M,a,on,ba,1,7,2.174
17,23,M,a,on,ba,1,8,1.345
17,23,M,a,on,ba,1,9,1.294
17,23,M,a,on,ba,1,10,1.408
17,23,M,a,on,ba,2,1,2.538
17,23,M,a,on,ba,2,2,1.519
17,23,M,a,on,ba,2,3,0.945
17,23,M,a,on,ba,2,4,0.959
17,23,M,a,on,ba,2,5,1.471
17,23,M,a,on,ba,2,6,1.393
17,23,M,a,on,ba,2,7,1.198
17,23,M,a,on,ba,2,8,1.247
17,23,M,a,on,ba,2,9,0.992
17,23,M,a,on,ba,2,10,0.976
17,23,M,a,on,ba,3,1,1.436
17,23,M,a,on,ba,3,2,1.183
17,23,M,a,on,ba,3,3,1.231
17,23,M,a,on,ba,3,4,1.232
17,23,M,a,on,ba,3,5,1.039
17,23,M,a,on,ba,3,6,1.024
17,23,M,a,on,ba,3,7,0.831
17,23,M,a,on,ba,3,8,0.959
17,23,M,a,on,ba,3,9,1.088
17,23,M,a,on,ba,3,10,1.167
17,23,M,a,on,ba,4,1,1.671
17,23,M,a,on,ba,4,2,1.041
17,23,M,a,on,ba,4,3,0.798
17,23,M,a,on,ba,4,4,1.216
17,23,M,a,on,ba,4,5,0.848
17,23,M,a,on,ba,4,6,1.072
17,23,M,a,on,ba,4,7,0.863
17,23,M,a,on,ba,4,8,1.343
17,23,M,a,on,ba,4,9,0.880
17,23,M,a,on,ba,4,10,1.375
17,23,M,a,on,ba,5,1,1.233
17,23,M,a,on,ba,5,2,1.519
17,23,M,a,on,ba,5,3,0.959
17,23,M,a,on,ba,5,4,0.881
17,23,M,a,on,ba,5,5,0.960
17,23,M,a,on,ba,5,6,1.647
17,23,M,a,on,ba,5,7,1.871
17,23,M,a,on,ba,5,8,1.696
17,23,M,a,on,ba,5,9,1.249
17,23,M,a,on,ba,5,10,0.910
18,25,F,b,off,ba,1,1,2.755
18,25,F,b,off,ba,1,2,1.217
18,25,F,b,off,ba,1,3,1.983
18,25,F,b,off,ba,1,4,0.832
18,25,F,b,off,ba,1,5,0.959
18,25,F,b,off,ba,1,6,1.408
18,25,F,b,off,ba,1,7,1.359
18,25,F,b,off,ba,1,8,1.136
18,25,F,b,off,ba,1,9,0.991
18,25,F,b,off,ba,1,10,2.086
18,25,F,b,off,ba,2,1,1.655
18,25,F,b,off,ba,2,2,1.409
18,25,F,b,off,ba,2,3,1.789
18,25,F,b,off,ba,2,4,1.344
18,25,F,b,off,ba,2,5,1.216
18,25,F,b,off,ba,2,6,0.959
18,25,F,b,off,ba,2,7,1.567
18,25,F,b,off,ba,2,8,2.016
18,25,F,b,off,ba,2,9,2.263
18,25,F,b,off,ba,2,10,1.696
18,25,F,b,off,ba,3,1,0.928
18,25,F,b,off,ba,3,2,0.960
18,25,F,b,off,ba,3,3,1.008
18,25,F,b,off,ba,3,4,1.103
18,25,F,b,off,ba,3,5,1.184
18,25,F,b,off,ba,3,6,1.504
18,25,F,b,off,ba,3,7,1.088
18,25,F,b,off,ba,3,8,1.407
18,25,F,b,off,ba,3,9,0.913
18,25,F,b,off,ba,3,10,1.455
18,25,F,b,off,ba,4,1,1.288
18,25,F,b,off,ba,4,2,1.008
18,25,F,b,off,ba,4,3,1.039
18,25,F,b,off,ba,4,4,1.200
18,25,F,b,off,ba,4,5,1.392
18,25,F,b,off,ba,4,6,1.312
18,25,F,b,off,ba,4,7,0.975
18,25,F,b,off,ba,4,8,0.800
18,25,F,b,off,ba,4,9,1.168
18,25,F,b,off,ba,4,10,1.695
18,25,F,b,off,ba,5,1,1.089
18,25,F,b,off,ba,5,2,1.423
18,25,F,b,off,ba,5,3,0.914
18,25,F,b,off,ba,5,4,1.725
18,25,F,b,off,ba,5,5,0.896
18,25,F,b,off,ba,5,6,0.960
18,25,F,b,off,ba,5,7,1.502
18,25,F,b,off,ba,5,8,1.072
18,25,F,b,off,ba,5,9,1.087
18,25,F,b,off,ba,5,10,1.552
18,25,F,b,on,ba,1,1,1.189
18,25,F,b,on,ba,1,2,1.727
18,25,F,b,on,ba,1,3,1.088
18,25,F,b,on,ba,1,4,1.135
18,25,F,b,on,ba,1,5,1.264
18,25,F,b,on,ba,1,6,1.423
18,25,F,b,on,ba,1,7,1.695
18,25,F,b,on,ba,1,8,1.936
18,25,F,b,on,ba,1,9,1.311
18,25,F,b,on,ba,1,10,1.072
18,25,F,b,on,ba,2,1,1.061
18,25,F,b,on,ba,2,2,1.104
18,25,F,b,on,ba,2,3,1.071
18,25,F,b,on,ba,2,4,1.248
18,25,F,b,on,ba,2,5,0.960
18,25,F,b,on,ba,2,6,1.264
18,25,F,b,on,ba,2,7,1.567
18,25,F,b,on,ba,2,8,1.952
18,25,F,b,on,ba,2,9,1.615
18,25,F,b,on,ba,2,10,0.976
18,25,F,b,on,ba,3,1,1.174
18,25,F,b,on,ba,3,2,1.392
18,25,F,b,on,ba,3,3,1.455
18,25,F,b,on,ba,3,4,1.136
18,25,F,b,on,ba,3,5,2.670
18,25,F,b,on,ba,3,6,1.168
18,25,F,b,on,ba,3,7,0.895
18,25,F,b,on,ba,3,8,2.344
18,25,F,b,on,ba,3,9,1.760
18,25,F,b,on,ba,3,10,3.095
18,25,F,b,on,ba,4,1,1.952
18,25,F,b,on,ba,4,2,1.616
18,25,F,b,on,ba,4,3,1.647
18,25,F,b,on,ba,4,4,1.552
18,25,F,b,on,ba,4,5,1.520
18,25,F,b,on,ba,4,6,1.487
18,25,F,b,on,ba,4,7,1.169
18,25,F,b,on,ba,4,8,1.455
18,25,F,b,on,ba,4,9,1.152
18,25,F,b,on,ba,4,10,1.039
18,25,F,b,on,ba,5,1,1.415
18,25,F,b,on,ba,5,2,1.344
18,25,F,b,on,ba,5,3,1.104
18,25,F,b,on,ba,5,4,1.152
18,25,F,b,on,ba,5,5,0.848
18,25,F,b,on,ba,5,6,1.168
18,25,F,b,on,ba,5,7,1.215
18,25,F,b,on,ba,5,8,0.992
18,25,F,b,on,ba,5,9,2.486
18,25,F,b,on,ba,5,10,0.991
18,25,F,a,off,ba,1,1,1.215
18,25,F,a,off,ba,1,2,0.943
18,25,F,a,off,ba,1,3,1.104
18,25,F,a,off,ba,1,4,1.312
18,25,F,a,off,ba,1,5,0.912
18,25,F,a,off,ba,1,6,0.960
18,25,F,a,off,ba,1,7,1.087
18,25,F,a,off,ba,1,8,1.216
18,25,F,a,off,ba,1,9,1.312
18,25,F,a,off,ba,1,10,0.848
18,25,F,a,off,ba,2,1,1.302
18,25,F,a,off,ba,2,2,1.200
18,25,F,a,off,ba,2,3,1.104
18,25,F,a,off,ba,2,4,1.519
18,25,F,a,off,ba,2,5,1.264
18,25,F,a,off,ba,2,6,2.034
18,25,F,a,off,ba,2,7,1.024
18,25,F,a,off,ba,2,8,0.945
18,25,F,a,off,ba,2,9,0.895
18,25,F,a,off,ba,2,10,0.879
18,25,F,a,off,ba,3,1,1.001
18,25,F,a,off,ba,3,2,1.152
18,25,F,a,off,ba,3,3,1.360
18,25,F,a,off,ba,3,4,0.895
18,25,F,a,off,ba,3,5,1.072
18,25,F,a,off,ba,3,6,1.104
18,25,F,a,off,ba,3,7,0.976
18,25,F,a,off,ba,3,8,1.535
18,25,F,a,off,ba,3,9,1.200
18,25,F,a,off,ba,3,10,0.895
18,25,F,a,off,ba,4,1,1.359
18,25,F,a,off,ba,4,2,1.360
18,25,F,a,off,ba,4,3,1.055
18,25,F,a,off,ba,4,4,1.184
18,25,F,a,off,ba,4,5,1.057
18,25,F,a,off,ba,4,6,1.023
18,25,F,a,off,ba,4,7,1.823
18,25,F,a,off,ba,4,8,1.439
18,25,F,a,off,ba,4,9,1.648
18,25,F,a,off,ba,4,10,2.480
18,25,F,a,off,ba,5,1,1.476
18,25,F,a,off,ba,5,2,1.024
18,25,F,a,off,ba,5,3,1.008
18,25,F,a,off,ba,5,4,1.600
18,25,F,a,off,ba,5,5,1.455
18,25,F,a,off,ba,5,6,1.135
18,25,F,a,off,ba,5,7,1.584
18,25,F,a,off,ba,5,8,1.023
18,25,F,a,off,ba,5,9,1.440
18,25,F,a,off,ba,5,10,0.992
18,25,F,a,on,ba,1,1,1.598
18,25,F,a,on,ba,1,2,1.248
18,25,F,a,on,ba,1,3,0.911
18,25,F,a,on,ba,1,4,1.184
18,25,F,a,on,ba,1,5,1.327
18,25,F,a,on,ba,1,6,1.248
18,25,F,a,on,ba,1,7,1.375
18,25,F,a,on,ba,1,8,1.313
18,25,F,a,on,ba,1,9,1.103
18,25,F,a,on,ba,1,10,1.344
18,25,F,a,on,ba,2,1,1.608
18,25,F,a,on,ba,2,2,2.081
18,25,F,a,on,ba,2,3,0.912
18,25,F,a,on,ba,2,4,1.407
18,25,F,a,on,ba,2,5,1.887
18,25,F,a,on,ba,2,6,1.040
18,25,F,a,on,ba,2,7,1.136
18,25,F,a,on,ba,2,8,1.423
18,25,F,a,on,ba,2,9,1.920
18,25,F,a,on,ba,2,10,3.293
18,25,F,a,on,ba,3,1,1.315
18,25,F,a,on,ba,3,2,1.631
18,25,F,a,on,ba,3,3,1.887
18,25,F,a,on,ba,3,4,0.896
18,25,F,a,on,ba,3,5,1.424
18,25,F,a,on,ba,3,6,1.263
18,25,F,a,on,ba,3,7,2.121
18,25,F,a,on,ba,3,8,1.904
18,25,F,a,on,ba,3,9,1.694
18,25,F,a,on,ba,3,10,1.135
18,25,F,a,on,ba,4,1,1.495
18,25,F,a,on,ba,4,2,1.183
18,25,F,a,on,ba,4,3,1.296
18,25,F,a,on,ba,4,4,1.216
18,25,F,a,on,ba,4,5,1.119
18,25,F,a,on,ba,4,6,1.424
18,25,F,a,on,ba,4,7,2.264
18,25,F,a,on,ba,4,8,1.216
18,25,F,a,on,ba,4,9,1.519
18,25,F,a,on,ba,4,10,1.184
18,25,F,a,on,ba,5,1,2.630
18,25,F,a,on,ba,5,2,1.280
18,25,F,a,on,ba,5,3,1.071
18,25,F,a,on,ba,5,4,1.344
18,25,F,a,on,ba,5,5,1.120
18,25,F,a,on,ba,5,6,1.168
18,25,F,a,on,ba,5,7,1.151
18,25,F,a,on,ba,5,8,1.295
18,25,F,a,on,ba,5,9,1.168
18,25,F,a,on,ba,5,10,1.327
19,32,M,a,off,ab,1,1,1.206
19,32,M,a,off,ab,1,2,1.584
19,32,M,a,off,ab,1,3,1.183
19,32,M,a,off,ab,1,4,1.056
19,32,M,a,off,ab,1,5,1.440
19,32,M,a,off,ab,1,6,1.312
19,32,M,a,off,ab,1,7,1.135
19,32,M,a,off,ab,1,8,1.056
19,32,M,a,off,ab,1,9,1.152
19,32,M,a,off,ab,1,10,1.312
19,32,M,a,off,ab,2,1,1.214
19,32,M,a,off,ab,2,2,1.056
19,32,M,a,off,ab,2,3,1.056
19,32,M,a,off,ab,2,4,1.071
19,32,M,a,off,ab,2,5,1.359
19,32,M,a,off,ab,2,6,1.072
19,32,M,a,off,ab,2,7,1.584
19,32,M,a,off,ab,2,8,1.647
19,32,M,a,off,ab,2,9,1.296
19,32,M,a,off,ab,2,10,0.911
19,32,M,a,off,ab,3,1,1.069
19,32,M,a,off,ab,3,2,1.040
19,32,M,a,off,ab,3,3,1.200
19,32,M,a,off,ab,3,4,1.087
19,32,M,a,off,ab,3,5,1.264
19,32,M,a,off,ab,3,6,1.056
19,32,M,a,off,ab,3,7,0.991
19,32,M,a,off,ab,3,8,1.216
19,32,M,a,off,ab,3,9,0.912
19,32,M,a,off,ab,3,10,0.704
19,32,M,a,off,ab,4,1,1.347
19,32,M,a,off,ab,4,2,1.008
19,32,M,a,off,ab,4,3,0.849
19,32,M,a,off,ab,4,4,1.039
19,32,M,a,off,ab,4,5,1.392
19,32,M,a,off,ab,4,6,1.457
19,32,M,a,off,ab,4,7,1.470
19,32,M,a,off,ab,4,8,1.696
19,32,M,a,off,ab,4,9,1.279
19,32,M,a,off,ab,4,10,1.056
19,32,M,a,off,ab,5,1,1.113
19,32,M,a,off,ab,5,2,1.040
19,32,M,a,off,ab,5,3,0.960
19,32,M,a,off,ab,5,4,0.960
19,32,M,a,off,ab,5,5,1.663
19,32,M,a,off,ab,5,6,1.200
19,32,M,a,off,ab,5,7,1.024
19,32,M,a,off,ab,5,8,1.279
19,32,M,a,off,ab,5,9,1.008
19,32,M,a,off,ab,5,10,1.536
19,32,M,a,on,ab,1,1,1.455
19,32,M,a,on,ab,1,2,1.072
19,32,M,a,on,ab,1,3,1.166
19,32,M,a,on,ab,1,4,1.200
19,32,M,a,on,ab,1,5,1.567
19,32,M,a,on,ab,1,6,1.472
19,32,M,a,on,ab,1,7,1.056
19,32,M,a,on,ab,1,8,2.047
19,32,M,a,on,ab,1,9,1.392
19,32,M,a,on,ab,1,10,1.296
19,32,M,a,on,ab,2,1,1.114
19,32,M,a,on,ab,2,2,1.409
19,32,M,a,on,ab,2,3,1.150
19,32,M,a,on,ab,2,4,1.120
19,32,M,a,on,ab,2,5,0.960
19,32,M,a,on,ab,2,6,1.135
19,32,M,a,on,ab,2,7,1.648
19,32,M,a,on,ab,2,8,1.215
19,32,M,a,on,ab,2,9,1.056
19,32,M,a,on,ab,2,10,1.168
19,32,M,a,on,ab,3,1,1.033
19,32,M,a,on,ab,3,2,1.151
19,32,M,a,on,ab,3,3,0.975
19,32,M,a,on,ab,3,4,1.392
19,32,M,a,on,ab,3,5,0.992
19,32,M,a,on,ab,3,6,1.215
19,32,M,a,on,ab,3,7,1.456
19,32,M,a,on,ab,3,8,0.991
19,32,M,a,on,ab,3,9,1.104
19,32,M,a,on,ab,3,10,1.152
19,32,M,a,on,ab,4,1,1.125
19,32,M,a,on,ab,4,2,1.168
19,32,M,a,on,ab,4,3,1.056
19,32,M,a,on,ab,4,4,0.943
19,32,M,a,on,ab,4,5,1.168
19,32,M,a,on,ab,4,6,1.567
19,32,M,a,on,ab,4,7,2.121
19,32,M,a,on,ab,4,8,1.183
19,32,M,a,on,ab,4,9,1.168
19,32,M,a,on,ab,4,10,1.248
19,32,M,a,on,ab,5,1,1.033
19,32,M,a,on,ab,5,2,1.344
19,32,M,a,on,ab,5,3,1.568
19,32,M,a,on,ab,5,4,1.599
19,32,M,a,on,ab,5,5,1.488
19,32,M,a,on,ab,5,6,1.167
19,32,M,a,on,ab,5,7,1.200
19,32,M,a,on,ab,5,8,1.040
19,32,M,a,on,ab,5,9,1.328
19,32,M,a,on,ab,5,10,1.359
19,32,M,b,off,ab,1,1,1.407
19,32,M,b,off,ab,1,2,1.502
19,32,M,b,off,ab,1,3,1.264
19,32,M,b,off,ab,1,4,1.152
19,32,M,b,off,ab,1,5,1.184
19,32,M,b,off,ab,1,6,1.056
19,32,M,b,off,ab,1,7,0.976
19,32,M,b,off,ab,1,8,1.104
19,32,M,b,off,ab,1,9,1.056
19,32,M,b,off,ab,1,10,1.151
19,32,M,b,off,ab,2,1,1.049
19,32,M,b,off,ab,2,2,1.167
19,32,M,b,off,ab,2,3,1.216
19,32,M,b,off,ab,2,4,1.391
19,32,M,b,off,ab,2,5,1.039
19,32,M,b,off,ab,2,6,1.151
19,32,M,b,off,ab,2,7,1.248
19,32,M,b,off,ab,2,8,1.007
19,32,M,b,off,ab,2,9,1.151
19,32,M,b,off,ab,2,10,1.424
19,32,M,b,off,ab,3,1,1.029
19,32,M,b,off,ab,3,2,1.119
19,32,M,b,off,ab,3,3,0.929
19,32,M,b,off,ab,3,4,1.326
